,Store,Source,Date,Version,Emotion,Rating,Original Reviews,Translated Reviews
611,iOS,Appbot,2017-07-26,8.0.1,sad,2,"Changed for the worse. I used to enjoy this browser until the update.  The new pinned site/history tab does not meet my needs, it makes it an inconvenient browser to use.  I don't need or want my first links that show up to be stuff I already read or looked at.  I don't know why Firefox and Chrome are so insistent that is what people want to see when they open their browser.  I want to see my bookmarks, or a customizable list.  Also, ""pinned sites"" can't tell the difference between google search and google news links, and it keeps overriding each rather than create a separate link.  I'm probably just going to delete Firefox and try something different.",. 
612,iOS,Appbot,2017-07-26,8.0.1,angry,1,Crashes on launch. Unusable,. 
613,iOS,Appbot,2017-07-26,8.0.1,,1,Insta-crash Version. Stürzt auch nach Neuinstallation nach spatestens 5 Sekunden ab.,. 
614,iOS,Appbot,2017-07-26,8.0.1,sad,1,"Crashes on launch. Can't use it anymore. If you have many tabs open, don't install this update.",. 
615,iOS,Appbot,2017-07-26,8.0.1,meh,3,"Works, needs more features. Works, but needs more features. Here are my suggested features:

-Addons like Android version
-Ad Blocker
-Ability to set rules for cookies and history like desktop version
-Better layout
-Guest Sessions like Android Version
-Save as PDF like Android Version
-Restore Tabs like Android Version

Add that, reduce the amount of crashes, and you have a 5 star browser.",. 
616,iOS,Appbot,2017-07-25,8.0.1,sad,1,Cherlbaxter. It crashes just after I open it. Please fix asap. This is my favorite browser. I need it.,. 
617,iOS,Appbot,2017-07-25,8.0.1,happy,5,"Incredible. Firefox is the best browser across all platforms. It is faster than chrome, opera, or any other browsers on the internet. It is also the most secure, simple, and respectful to your privacy. I really like the QR code thing too, an innovative feature other browsers will slip into their browser eventually.",. 
618,iOS,Appbot,2017-07-25,8.0.1,sad,1,"Same for me. I've reinstalled 6 times now each time it works until I log into my account, at this stage it syncs and that is when the problem occurs. 
Runs for aprox 3 seconds each time it is started then crashes out.",. 
619,iOS,Appbot,2017-07-25,8.0.1,,1,Plante au bout de 10 secondes. Plantage systématique depuis la dernière maj,. 
620,iOS,Appbot,2017-07-25,8.0.1,,5,Bom browser. O melhor para privacidade,. 
621,iOS,Appbot,2017-07-25,8.0.1,,1,"Отрицательный отзыв. Пользовался долгое время, обновил и стал невыносимым. Удаляю.",. 
622,iOS,Appbot,2017-07-25,8.0.1,,4,"Plantage résolu. Si l'application plante au bout de quelques secondes, désinstallez-la puis réinstallez-la. Cela a résolu le problème que j'avais sur mon iPhone.",. 
623,iOS,Appbot,2017-07-25,8.0.1,sad,1,"Crashing for me since second to last update.. Crashes and closes within a few seconds. I discovered that it is due to the ""Sync"" feature. If you remove the app and reinstall it, the sync will be off and it will work. Turn sync back on and it will start crashing again. Surprised it hasn't been fixed in the last two updates.",. 
624,iOS,Appbot,2017-07-25,8.0.1,angry,1,"well ya screwed it up. firefox could be the best browser, but you guys keep changing stuff

LISTEN TO FEEDBACK
😖😖😖😖😖😖😖😖😖",. 
625,iOS,Appbot,2017-07-25,8.0.1,,3,"再インストールで治ります. 他のレビューにもある通り、アップデート後は落ちまくりでしたが、、一旦削除後に再インストールしたところ落ちなくなりました。
FireSyncを使用していたのでブックマークも復旧。
落ちなければ星5つも良かったけど。",. 
626,iOS,Appbot,2017-07-25,8.0.1,delighted,5,"Fantastic!. Firefox is my go-to browser on the iPhone. (And my computer, too!). I have no more trouble with Firefox than with any other mobile browser. The QR reader on the new update is most welcome. I used it within a few minutes after the update completed, it worked great! I ditched the stand-alone reader I had previously installed. I love the updates and improvements from the Firefox team, they are always working to make the product easier.",. 
627,iOS,Appbot,2017-07-25,8.0.1,happy,3,"Now pop-ups?. iPhone 6 Plus

I love Firefox, it's way better (and quicker) than Safari. But since the last update, I now get a pop-up blue banner asking if I want to go to ""copied link""? This pops up EVERY time I use Firefox! Kinda annoying, can't I switch this feature off?",. 
628,iOS,Appbot,2017-07-25,8.0.1,,5,还是挺好用的. 终于等到更新了！虽然夜间模式有点奇怪，不过能理解歪果仁跟我们脑回路不一样……二维码功能很好！,. 
629,iOS,Appbot,2017-07-25,8.0.1,,1,Stürzt immer ab. Nach dem letzten Update,. 
630,iOS,Appbot,2017-07-24,8.0.1,,1,Top sites:(. Why the history? I've been and don't necessarily want to go to any of those again...,. 
631,iOS,Appbot,2017-07-24,8.0.1,sad,1,Big Firefox User But........... I have been using Firefox app since it came out but now it won't  work.  The app will open for about 5 seconds then dies and closes. What a a shame. I have temporarily switched to Chrome. Please fix it!,. 
632,iOS,Appbot,2017-07-24,8.0.1,,5,Mincwaft. Minecwaft,. 
633,iOS,Appbot,2017-07-24,8.0.1,,1,"Don't update to this version. Keeps crashing, won't stay running after launching.",. 
634,iOS,Appbot,2017-07-24,8.0.1,sad,1,"Latest update keeps crashing. I invested so much use in FF on iOS, latest update has ruined it. View later is such a useful feature, but lack of bookmark all tabs feature means that now with sync causing crashes, I have lost them all.
To top it off, I cannot sign up to the Mozilla support pages on iphone because I receive the message cookies aren't enabled; yet they are enabled in my setting for safari (I can't sign up in FF as it keeps crashing!!!)
Please sort this out!!!!
FF 8.0.1
iOS 10.3.3",. 
635,iOS,Appbot,2017-07-24,8.0.1,,2,"Nicht mehr zu brauchen. Ich verwende Facebook im Browser, kann nun überhaupt keine neuen Tabs mehr öffnen..",. 
636,iOS,Appbot,2017-07-24,8.0.1,,1,Update. My update is now not letting me use Firefox continually closes before I can do antthing,. 
637,iOS,Appbot,2017-07-24,8.0.1,,1,"Seit diesem Update stürzt der. Dieser ständig ab. Seit dem Update geht der Firefox nur noch beschränkt. Ich hatte ständig Abstürze, habe alle Apps und tabs geschlossen. Keine Besserung - dann geht er wieder ein paar Stunden. Und ohne Vorwarnung z.b beim 2048 spielen - Crash!
Liebes Firefox Team, bitte dringend patchen. Ich kann die App so nicht nutzen.
Ansonsten ist diese App seit Jahren auf meinem homescreen und dort nicht wegzudenken",. 
638,iOS,Appbot,2017-07-24,8.0.1,angry,1,"Crashes after update. Latest update 8.0 crashing when logging in to account to sync on both iPhone 7+ and iPod touch. Unusable.

Update: v.8.0.1 crashes almost immediately upon opening (iOS V.10.3.3). This app is quickly becoming pretty useless for me.",. 
639,iOS,Appbot,2017-07-24,8.0.1,,1,使えない. すぐ落ちて使い物にならない。代わりに他のブラウザを使おうにも、firefox内のお気に入りのURLをコピーする間も無く落ちるため、重要なサイトが見れない。早急の対応をお願いしたい。,. 
640,iOS,Appbot,2017-07-24,8.0.1,,1,"Not best. I prefer this browser 
Downloader Pro - Multitab Browser",. 
641,iOS,Appbot,2017-07-24,8.0.1,,3,"Bug depuis la dernière maj. Ne démarre plus , au bout de 20 secondes quitte l'écran et impossible d'accès à Firefox",. 
642,iOS,Appbot,2017-07-24,8.0.1,meh,5,So cool. ITS AMAZING I HAD TO DELETE GOGGLE AND YOUTUBE AND PUT AWAY SAFARI😱😱😱😱😱😱😱😱,. 
643,iOS,Appbot,2017-07-24,8.0.1,angry,1,"Just keeps crashing. After upgrading,  the app is unusable!!!",. 
644,iOS,Appbot,2017-07-24,8.0.1,,1,新版同步后闪退，. 新版同步后闪退，,. 
645,iOS,Appbot,2017-07-24,8.0.1,sad,2,"Embarrassing. Please DO SOMETHING about the freezes!

It lags for up to 10 seconds!!! every time I type a character in the url bar, presumably because it's searching for matches in my web history. Since I've been using the desktop version for ages, I gathered a lot of browsing data, however the app, now past its eighth major release, still cannot cope with some string matching without freezing for so annoyingly long that it straight up murders the whole user experience.",. 
646,iOS,Appbot,2017-07-24,8.0.1,,1,最近一直闪退. 打开几秒钟内就闪退，无法进行任何操作,. 
647,iOS,Appbot,2017-07-24,8.0.1,,2,"Работал нормально, обновился и умер. после обновления падает при старте. не запускается. взяли и сломали :(",. 
648,iOS,Appbot,2017-07-24,7.5,delighted,5,"Open and effective. Latest updates are great. Love the tab management, incognito mode, speed, open source license, and respect for user privacy. 

Love it.",. 
649,iOS,Appbot,2017-07-24,8.0.1,,1,"アプリが落ちる. 起動直後に必ず落ちるので、使えない。
対応する迄アップデートはしない方が良い。
星は必ず一つはつけないとならない様なので一つにしたが、実際のところ星をつけられない位。",. 
650,iOS,Appbot,2017-07-24,8.0.1,meh,3,Better than most but. My issue is signing into Outlook (Microsoft) mail... it continued to give me a blank page. On iPad if I use Safari no problem but this persists with Firefox. Viewing on my cell in Outlook is not great because u must easily go into each mail sent. However u cannot do this so easily,. 
651,iOS,Appbot,2017-07-24,8.0.1,sad,2,"Allows pop ups that lock up the iPad. Safari and Chrome are much better at protecting your iPad from nefarious websites that allow hard to get rid of pop up ads.  These ads in some cases force you to close Firefox, while Chrome and Safari allow you to shut the ad down. The latest update has made it worse.",. 
652,iOS,Appbot,2017-07-23,8.0.1,angry,1,"Unusable. I use Firefox on all my devices, but the latest iOs update crashes immediately. Makes it useless.",. 
653,iOS,Appbot,2017-07-23,8.0.1,angry,1,Keep crashing 5 sec after launch. The crash was caused by syncing with login.  Delete and reinstall without login will fix the crash.  Pls this bug asap.,. 
654,iOS,Appbot,2017-07-23,8.0.1,,1,落ちる. 起動してもすぐに落ちます。,. 
655,iOS,Appbot,2017-07-23,8.0.1,sad,1,Keep crashing 5 sec after launch. Didn't work even after reinstall.  Worse update ever.,. 
656,iOS,Appbot,2017-07-23,8.0.1,,1,"App won't launch.. As some others have said, the app won't open. You click on it, the white background appears, then it closes.",. 
657,iOS,Appbot,2017-07-23,8.0.1,sad,1,Probleme. Depuis la dernière mise a jour il plante écran noir on peu plus l utiliser domage,. 
658,iOS,Appbot,2017-07-23,8.0.1,,1,"Nur noch Abstürze!. Nach dem vorletzten Update waren erst einmal alle Tabs verschwunden. Schock!!!
Seit dem letzten Update stürzt die App sofort ab, noch während sie die neuen Tabs wiederherstellen will. 
Auch das neueste aktuelle Update hat daran leider nichts  ändern können. Absturz nach 3-6 Sekunden, während die App versucht die Tabs der letzten funktionierenden Sitzung wiederherzustellen!
Ich werde die App schweren Herzens löschen, in Gedenken an Zeiten als sie stabiler lief als Safari. Noch einmal werde ich mir meine Tabs nicht zusammenstellen. Ein Import der Tabs kommt für mich nicht in Frage, da ich unterwegs über iPhone andere Seiten aufrufe als mit dem Rechner zu Hause oder gar auf Arbeit.",. 
659,iOS,Appbot,2017-07-23,8.0.1,angry,1,Crashes on 10.3.2. Useless now. Will not work. Crashes immediately. I guess I go back to Chrome. Junk app. Don't install. Wait for a new report version that hopefully is less buggy.,. 
660,iOS,Appbot,2017-07-23,8.0.1,happy,4,Absturz nach Update. Leider nach dem neuen Update von IOS kommt es nach kurzer Zeit zum Absturz 😣. Update: jetzt geht alles wieder 👍,. 
661,iOS,Appbot,2017-07-23,8.0.1,angry,1,"Unusable...keeps crashing. Up until recently, this was my go-to browser on all platforms. The latest version on iOS, however, keeps crashing on me, approximately 5 seconds after start-up. I've tried uninstalling and reinstalling-- nada. Will reinstall when this is fixed.",. 
662,iOS,Appbot,2017-07-23,8.0.1,angry,1,"Update Disaster. The last two (July 20/21) have totally ruined the app. Crashes every time, before I have a chance to try anything!! OS10 on a iPhone SE.",. 
663,iOS,Appbot,2017-07-23,8.0.1,,1,Dernière version bugue. Au bout de 10 secondes firefox ne s'affiche plus. C'est systématique. Autrement tout va bien,. 
664,iOS,Appbot,2017-07-23,8.0.1,,2,Stürzt nach ein paar Sekunden ab. Aktuelle Version ist nicht zu gebrauchen.,. 
665,iOS,Appbot,2017-07-23,8.0.1,,3,Idiomas. No puedo instalar la versión en guaraní (Avañe'ê),. 
